orgn;selskap;nettnivaa;komponent;avg_5yr_1000NOK;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035
979497482;ELVENETT AS;ld;sf;12476.8;12443.0;8965.0;17110.0;11389.0;12726.3;13133.5;13448.7;13758.1;14019.5;14299.8;14585.8;14877.6;15175.1;15478.6;15788.2
979497482;ELVENETT AS;ld;gf;5438.5;4955.0;5337.0;5447.0;6015.0;5547.3;5724.8;5862.2;5997.0;6111.0;6233.2;6357.8;6485.0;6614.7;6747.0;6881.9
979497482;ELVENETT AS;rd;sf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979497482;ELVENETT AS;rd;gf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980038408;LNETT AS;ld;sf;350165.8;281911.0;422352.0;346296.0;350104.0;357169.1;368598.5;377444.8;386126.1;393462.5;401331.7;409358.3;417545.5;425896.4;434414.4;443102.6
980038408;LNETT AS;ld;gf;73853.8;88592.0;63256.0;60450.0;83117.0;75330.8;77741.4;79607.2;81438.2;82985.5;84645.2;86338.1;88064.9;89826.2;91622.7;93455.1
980038408;LNETT AS;rd;sf;491907.8;246344.0;213054.0;881302.0;626931.0;501745.9;517801.8;530229.0;542424.3;552730.3;563785.0;575060.7;586561.9;598293.1;610259.0;622464.1
980038408;LNETT AS;rd;gf;25068.8;492.0;0.0;3143.0;96640.0;25570.1;26388.4;27021.7;27643.2;28168.4;28731.8;29306.4;29892.5;30490.4;31100.2;31722.2
980234088;NORGESNETT AS;ld;sf;112223.8;112811.0;90637.0;126589.0;118858.0;114468.2;118131.2;120966.4;123748.6;126099.8;128621.8;131194.2;133818.1;136494.5;139224.4;142008.9
980234088;NORGESNETT AS;ld;gf;62796.0;84056.0;89657.0;59886.0;17585.0;64051.9;66101.6;67688.0;69244.8;70560.5;71971.7;73411.1;74879.4;76376.9;77904.5;79462.6
980234088;NORGESNETT AS;rd;sf;31166.0;5005.0;63352.0;34981.0;21326.0;31789.3;32806.6;33593.9;34366.6;35019.6;35720.0;36434.4;37163.0;37906.3;38664.4;39437.7
980234088;NORGESNETT AS;rd;gf;10745.2;7979.0;983.0;34019.0;0.0;10960.2;11310.9;11582.3;11848.7;12073.9;12315.3;12561.6;12812.9;13069.1;13330.5;13597.1
980489698;ELVIA AS;ld;sf;1239373.0;1144690.0;1335191.0;1277065.0;1200546.0;1264160.5;1304613.6;1335924.3;1366650.6;1392616.9;1420469.3;1448878.7;1477856.2;1507413.4;1537561.6;1568312.9
980489698;ELVIA AS;ld;gf;318428.0;356510.0;312237.0;307410.0;297555.0;324796.6;335190.0;343234.6;351129.0;357800.5;364956.5;372255.6;379700.7;387294.7;395040.6;402941.4
980489698;ELVIA AS;rd;sf;665216.8;523221.0;525434.0;728071.0;884141.0;678521.1;700233.8;717039.4;733531.3;747468.4;762417.7;777666.1;793219.4;809083.8;825265.5;841770.8
980489698;ELVIA AS;rd;gf;5955.2;723.0;3052.0;16023.0;4023.0;6074.4;6268.7;6419.2;6566.8;6691.6;6825.4;6961.9;7101.2;7243.2;7388.1;7535.8
980824586;NORDVEST NETT AS;ld;sf;43920.8;21235.0;30615.0;84036.0;39797.0;44799.2;46232.7;47342.3;48431.2;49351.4;50338.4;51345.2;52372.1;53419.5;54487.9;55577.7
980824586;NORDVEST NETT AS;ld;gf;16107.5;42431.0;13091.0;3431.0;5477.0;16429.7;16955.4;17362.3;17761.7;18099.1;18461.1;18830.3;19206.9;19591.1;19982.9;20382.6
980824586;NORDVEST NETT AS;rd;sf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980824586;NORDVEST NETT AS;rd;gf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982897327;LUCERNA AS;ld;sf;11955.5;5458.0;3153.0;30183.0;9028.0;12194.6;12584.8;12886.9;13183.3;13433.8;13702.4;13976.5;14256.0;14541.1;14831.9;15128.6
982897327;LUCERNA AS;ld;gf;6368.2;4311.0;2495.0;16560.0;2107.0;6495.6;6703.5;6864.4;7022.2;7155.7;7298.8;7444.7;7593.6;7745.5;7900.4;8058.4
982897327;LUCERNA AS;rd;sf;1668.2;448.0;180.0;5064.0;981.0;1701.6;1756.1;1798.2;1839.6;1874.5;1912.0;1950.3;1989.3;2029.0;2069.6;2111.0
982897327;LUCERNA AS;rd;gf;13.8;0.0;0.0;55.0;0.0;14.0;14.5;14.8;15.2;15.5;15.8;16.1;16.4;16.7;17.1;17.4
982974011;GLITRE NETT AS;ld;sf;540665.2;493293.0;476740.0;449652.0;742976.0;551478.6;569125.9;582784.9;596188.9;607516.5;619666.9;632060.2;644701.4;657595.4;670747.3;684162.3
982974011;GLITRE NETT AS;ld;gf;217584.8;222528.0;221779.0;201689.0;224343.0;221936.4;229038.4;234535.3;239929.6;244488.3;249378.1;254365.6;259452.9;264642.0;269934.8;275333.5
982974011;GLITRE NETT AS;rd;sf;299022.2;348418.0;443768.0;222073.0;181830.0;305002.7;314762.8;322317.1;329730.4;335995.3;342715.2;349569.5;356560.9;363692.1;370965.9;378385.2
982974011;GLITRE NETT AS;rd;gf;20688.8;11563.0;40087.0;14690.0;16415.0;21102.5;21777.8;22300.5;22813.4;23246.8;23711.8;24186.0;24669.7;25163.1;25666.4;26179.7
985411131;NORANETT AS;ld;sf;86642.8;99556.0;98814.0;86889.0;61312.0;88375.6;91203.6;93392.5;95540.5;97355.8;99302.9;101289.0;103314.8;105381.1;107488.7;109638.5
985411131;NORANETT AS;ld;gf;31025.5;10664.0;0.0;70340.0;43098.0;31646.0;32658.7;33442.5;34211.7;34861.7;35558.9;36270.1;36995.5;37735.4;38490.1;39259.9
985411131;NORANETT AS;rd;sf;15057.0;53883.0;-16330.0;22035.0;640.0;15358.1;15849.6;16230.0;16603.3;16918.7;17257.1;17602.3;17954.3;18313.4;18679.7;19053.3
985411131;NORANETT AS;rd;gf;8579.0;0.0;0.0;34316.0;0.0;8750.6;9030.6;9247.3;9460.0;9639.8;9832.6;10029.2;10229.8;10434.4;10643.1;10855.9
986347801;ELMEA AS;ld;sf;108110.5;107307.0;72016.0;117210.0;135909.0;110272.7;113801.4;116532.7;119212.9;121478.0;123907.5;126385.7;128913.4;131491.7;134121.5;136803.9
986347801;ELMEA AS;ld;gf;16414.8;9728.0;10090.0;32546.0;13295.0;16743.0;17278.8;17693.5;18100.5;18444.4;18813.3;19189.5;19573.3;19964.8;20364.1;20771.4
986347801;ELMEA AS;rd;sf;24895.5;61480.0;7556.0;3634.0;26912.0;25393.4;26206.0;26834.9;27452.1;27973.7;28533.2;29103.9;29686.0;30279.7;30885.3;31503.0
986347801;ELMEA AS;rd;gf;26.2;0.0;105.0;0.0;0.0;26.8;27.6;28.3;28.9;29.5;30.1;30.7;31.3;31.9;32.6;33.2
987059729;STATKRAFT ENERGI AS;ld;sf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987059729;STATKRAFT ENERGI AS;ld;gf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987059729;STATKRAFT ENERGI AS;rd;sf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987059729;STATKRAFT ENERGI AS;rd;gf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988807648;TENSIO TN AS;ld;sf;149856.0;175164.0;113685.0;151260.0;159315.0;152853.1;157744.4;161530.3;165245.5;168385.1;171752.8;175187.9;178691.7;182265.5;185910.8;189629.0
988807648;TENSIO TN AS;ld;gf;77301.0;85772.0;79088.0;85918.0;58426.0;78847.0;81370.1;83323.0;85239.4;86859.0;88596.2;90368.1;92175.5;94019.0;95899.3;97817.3
988807648;TENSIO TN AS;rd;sf;134482.0;135803.0;158511.0;102245.0;141369.0;137171.6;141561.1;144958.6;148292.6;151110.2;154132.4;157215.1;160359.4;163566.5;166837.9;170174.6
988807648;TENSIO TN AS;rd;gf;4511.0;5390.0;10559.0;2095.0;0.0;4601.2;4748.5;4862.4;4974.3;5068.8;5170.1;5273.5;5379.0;5486.6;5596.3;5708.3
997712099;SØR AURDAL ENERGI AS;ld;sf;9391.5;16297.0;13009.0;8259.0;1.0;9579.3;9885.9;10123.1;10356.0;10552.7;10763.8;10979.1;11198.6;11422.6;11651.1;11884.1
997712099;SØR AURDAL ENERGI AS;ld;gf;3386.2;1972.0;9982.0;531.0;1060.0;3454.0;3564.5;3650.1;3734.0;3804.9;3881.0;3958.7;4037.8;4118.6;4201.0;4285.0
997712099;SØR AURDAL ENERGI AS;rd;sf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
997712099;SØR AURDAL ENERGI AS;rd;gf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
998509289;HERØYA NETT AS;ld;sf;9194.5;7711.0;0.0;24930.0;4137.0;9378.4;9678.5;9910.8;10138.7;10331.4;10538.0;10748.8;10963.7;11183.0;11406.7;11634.8
998509289;HERØYA NETT AS;ld;gf;12220.8;1556.0;1444.0;36726.0;9157.0;12465.2;12864.1;13172.8;13475.8;13731.8;14006.4;14286.6;14572.3;14863.7;15161.0;15464.2
998509289;HERØYA NETT AS;rd;sf;23789.8;25892.0;27461.0;25466.0;16340.0;24265.5;25042.0;25643.1;26232.8;26731.3;27265.9;27811.2;28367.4;28934.8;29513.5;30103.7
998509289;HERØYA NETT AS;rd;gf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
